x_part1, y_part1, x_part2, y_part2, x_part3, y_part3, x_part4, y_part4, x_part5, y_part5, x_part6, y_part6, x_part7, y_part7, x_part8, y_part8, x_part9, y_part9, x_part10, y_part10, x_part11, y_part11, x_part12, y_part12, x_part13, y_part13, x_part14, y_part14, x_part15, y_part15, x_part16, y_part16, x_part17, y_part17, x_part18, y_part18, x_part19, y_part19, x_part20, y_part20, x_part21, y_part21, x_part22, y_part22, x_part23, y_part23, x_part24, y_part24, x_part25, y_part25, x_part26, y_part26, x_part27, y_part27, x_part28, y_part28, x_part29, y_part29, x_part30, y_part30, x_part31, y_part31, x_part32, y_part32, x_part33, y_part33, x_part34, y_part34, x_part35, y_part35, x_part36, y_part36, x_part37, y_part37, x_part38, y_part38, x_part39, y_part39, x_part40, y_part40, x_part41, y_part41, x_part42, y_part42, x_part43, y_part43, x_part44, y_part44, x_part45, y_part45, x_part46, y_part46, x_part47, y_part47, x_part48, y_part48, x_part49, y_part49, x_part50, y_part50, x_part51, y_part51, x_part52, y_part52, x_part53, y_part53, x_part54, y_part54, x_part55, y_part55, x_part56, y_part56, x_part57, y_part57, x_part58, y_part58, x_part59, y_part59, x_part60, y_part60, x_part61, y_part61, x_part62, y_part62, x_part63, y_part63, x_part64, y_part64, x_part65, y_part65, x_part66, y_part66, x_part67, y_part67, x_part68, y_part68, x_part69, y_part69, x_part70, y_part70, x_part71, y_part71, x_part72, y_part72, x_part73, y_part73, x_part74, y_part74, x_part75, y_part75, x_part76, y_part76, x_part77, y_part77, x_part78, y_part78, x_part79, y_part79, x_part80, y_part80, x_part81, y_part81, x_part82, y_part82, x_part83, y_part83, x_part84, y_part84, x_part85, y_part85, x_part86, y_part86, x_part87, y_part87, x_part88, y_part88, x_part89, y_part89, x_part90, y_part90, x_part91, y_part91, x_part92, y_part92, x_part93, y_part93, x_part94, y_part94, x_part95, y_part95, x_part96, y_part96, x_part97, y_part97, x_part98, y_part98, x_part99, y_part99, x_part100, y_part100, x_part101, y_part101, x_part102, y_part102, x_part103, y_part103, x_part104, y_part104, x_part105, y_part105, x_part106, y_part106, x_part107, y_part107, x_part108, y_part108, x_part109, y_part109, x_part110, y_part110, x_part111, y_part111, x_part112, y_part112, x_part113, y_part113, x_part114, y_part114, x_part115, y_part115, x_part116, y_part116, x_part117, y_part117, x_part118, y_part118, x_part119, y_part119, x_part120, y_part120, x_part121, y_part121, x_part122, y_part122, x_part123, y_part123, x_part124, y_part124, x_part125, y_part125, x_part126, y_part126, x_part127, y_part127, x_part128, y_part128, x_part129, y_part129, x_part130, y_part130, x_part131, y_part131, x_part132, y_part132, x_part133, y_part133, x_part134, y_part134, x_part135, y_part135, x_part136, y_part136, x_part137, y_part137, x_part138, y_part138, x_part139, y_part139, x_part140, y_part140, x_part141, y_part141, x_part142, y_part142, x_part143, y_part143, x_part144, y_part144, x_part145, y_part145, x_part146, y_part146, x_part147, y_part147, x_part148, y_part148, x_part149, y_part149, x_part150, y_part150, x_part151, y_part151, x_part152, y_part152, x_part153, y_part153, x_part154, y_part154, x_part155, y_part155, x_part156, y_part156, x_part157, y_part157, x_part158, y_part158, x_part159, y_part159, x_part160, y_part160, x_part161, y_part161, x_part162, y_part162, x_part163, y_part163, x_part164, y_part164, x_part165, y_part165, x_part166, y_part166, x_part167, y_part167, x_part168, y_part168, x_part169, y_part169, x_part170, y_part170, x_part171, y_part171, x_part172, y_part172, x_part173, y_part173, x_part174, y_part174, x_part175, y_part175, x_part176, y_part176, x_part177, y_part177, x_part178, y_part178, x_part179, y_part179, x_part180, y_part180, x_part181, y_part181, x_part182, y_part182, x_part183, y_part183, x_part184, y_part184, x_part185, y_part185, x_part186, y_part186, x_part187, y_part187, x_part188, y_part188, x_part189, y_part189, x_part190, y_part190, x_part191, y_part191, x_part192, y_part192, x_part193, y_part193, x_part194, y_part194, x_part195, y_part195, x_part196, y_part196, x_part197, y_part197, x_part198, y_part198, x_part199, y_part199, x_part200, y_part200
1.72922,1.38719,1.78425,9.12631,1.93642,16.0232,2.13438,23.3196,1.52886,30.5955,1.49852,37.0366,1.45532,44.3067,1.74631,51.7054,2.26956,58.7767,2.20193,65.5973,4.85146,1.72599,5.91052,8.85864,5.1022,15.3862,5.70897,22.572,5.37363,30.0743,5.5187,37.2165,5.71324,44.5089,5.65094,51.3236,5.26956,58.1007,5.35134,65.5571,8.80631,2.24311,8.90928,8.88319,9.21343,15.8719,8.59927,23.057,9.13729,29.1191,8.68691,37.0755,9.18668,44.4855,9.05796,51.3525,8.6126,58.8163,8.73557,65.4612,12.8318,1.9665,11.8204,9.18027,12.9946,16.2067,11.7455,23.2463,11.715,29.7629,12.3521,37.1272,13.13,44.1341,12.5172,50.6479,12.9639,58.3508,12.4947,65.7239,15.431,1.85318,15.6585,8.35868,15.7762,15.6578,16.0422,22.9475,15.9483,29.9577,15.8865,37.1421,15.7766,43.7524,16.6546,51.1968,15.8585,58.0455,15.6845,65.8693,19.4547,1.78902,19.0342,8.63892,19.6402,16.0037,19.4612,23.0597,19.2414,30.3209,19.7809,36.5826,19.4324,44.5151,18.9024,51.1794,19.6451,58.7456,19.128,65.7748,23.4913,1.78543,22.5036,8.89945,22.7869,15.4527,23.0713,22.8917,23.1934,30.1004,23.147,37.677,23.467,44.6852,22.9078,51.228,22.999,58.5176,23.1678,65.9913,26.9595,2.65432,26.8658,9.5169,26.5953,15.7725,26.5598,23.5938,26.2263,30.4714,26.7723,36.718,26.7763,44.3772,27.0194,51.1401,27.0851,58.4776,26.1595,64.9084,29.4994,1.8355,30.1741,9.09563,30.0041,16.0175,30.3339,23.2769,30.6636,29.7843,29.7513,37.7225,30.0727,44.0416,29.4923,51.8168,29.9726,58.8954,29.9362,65.9917,33.2372,2.16817,33.0646,8.90517,33.2507,15.9002,33.3243,22.6268,33.4437,30.0625,33.3431,36.7371,34.0416,44.4075,33.9534,51.5816,32.9736,58.6298,33.8312,64.8626,37.3868,1.62304,37.0433,9.55268,36.9319,15.7547,37.4512,23.6744,36.8955,29.8416,37.4589,36.9841,37.2235,43.924,36.847,51.9596,37.1219,58.2084,37.1135,65.4688,41.2229,1.41087,40.5266,9.04117,40.7154,16.0458,40.9999,22.9769,40.9725,29.9179,40.9854,37.1324,41.0932,43.639,40.0786,51.1065,40.9579,58.9632,40.672,66.1568,44.173,1.59029,44.4881,8.34641,44.3197,16.2204,44.8399,23.4959,44.3578,29.7363,44.4973,37.1311,43.4645,44.0379,44.0256,51.9969,44.6065,58.9845,44.2002,65.225,47.357,1.8441,47.705,8.99,48.1729,16.1163,48.286,22.2885,47.8181,30.0195,47.5731,37.7071,48.0986,43.6495,47.9001,51.056,47.6803,58.2143,47.8453,65.6033,51.6716,2.17832,51.5869,8.50702,51.3589,15.6392,51.4542,22.703,51.6617,30.124,51.2552,36.8217,51.5779,44.5992,51.1546,51.7632,51.3465,58.0688,50.9794,65.099,54.3518,1.75112,55.3568,8.91977,55.4339,15.7038,54.8819,23.1744,54.9131,30.008,55.4753,37.3161,54.946,44.3848,54.7554,51.1124,54.9848,58.8134,54.7437,64.8749,59.0732,1.87127,58.8497,9.31245,58.4662,16.0827,57.9736,22.4887,57.9076,30.2973,58.6802,36.8278,57.9576,44.2987,58.6095,51.3862,58.1897,58.4909,58.3132,65.3466,62.3487,2.79166,62.0837,9.15172,61.851,16.2673,61.8591,22.8862,61.9628,30.0134,62.0963,37.2335,61.5663,44.8929,61.8275,51.7197,62.7696,58.324,61.5754,65.8995,65.5128,2.37661,65.4817,9.56078,66.0699,15.765,65.2702,23.3717,65.976,29.984,65.4029,37.7606,65.7701,44.1381,65.3666,51.9687,65.1851,58.7584,65.3286,65.6392,69.3152,1.6135,69.2667,9.24778,68.8119,15.8833,69.3828,23.8013,68.9658,30.3871,69.1716,36.7493,69.3623,44.1188,68.947,51.0857,69.2643,58.0038,68.9997,65.5452
1.73108,1.37672,1.78175,9.13266,1.94049,16.0226,2.13435,23.3229,1.52593,30.6254,1.49426,37.037,1.44794,44.3077,1.7465,51.7128,2.27468,58.7767,2.20624,65.5947,4.84709,1.7218,5.91728,8.85955,5.09808,15.3811,5.71338,22.5639,5.37365,30.0748,5.52331,37.2216,5.71518,44.5112,5.65252,51.3258,5.2662,58.1012,5.34953,65.5556,8.80664,2.24659,8.91111,8.89147,9.21431,15.8722,8.59719,23.0534,9.15531,29.1058,8.68373,37.0739,9.18392,44.4825,9.05593,51.3524,8.6097,58.8172,8.73358,65.4557,12.8495,1.96583,11.8139,9.18602,13.0038,16.208,11.7401,23.2463,11.7007,29.7565,12.3528,37.1267,13.1444,44.1255,12.513,50.6341,12.9716,58.3439,12.4984,65.7247,15.4143,1.85193,15.663,8.34921,15.7683,15.6622,16.0448,22.9483,15.9501,29.9522,15.8855,37.1333,15.7613,43.7449,16.6863,51.1958,15.8504,58.0452,15.6827,65.8696,19.4543,1.78988,19.0333,8.63858,19.6431,16.0046,19.4602,23.0595,19.2387,30.3255,19.7816,36.5786,19.4315,44.516,18.8703,51.1804,19.6439,58.766,19.1256,65.7763,23.4921,1.79148,22.502,8.9022,22.7836,15.4516,23.0717,22.8992,23.1998,30.1027,23.1455,37.6826,23.4678,44.6947,22.9074,51.2282,22.996,58.5171,23.1712,65.9927,26.9721,2.65248,26.8848,9.39385,26.5972,15.7727,26.5586,23.5944,26.2233,30.4841,26.7765,36.7195,26.7764,44.3804,27.0379,51.1487,27.0935,58.4805,26.1561,64.9023,29.486,1.84046,30.1795,9.09718,30.0066,16.019,30.3391,23.2766,30.6739,29.7775,29.6678,37.3299,30.0705,44.045,29.4718,51.8171,29.9726,58.8977,29.9358,65.9987,33.2366,2.1709,33.0559,8.90479,33.2487,15.8965,33.3199,22.6211,33.4338,30.0565,33.3384,36.7152,34.0423,44.4056,33.9626,51.5835,32.9671,58.6328,33.8323,64.8566,37.3877,1.61966,37.0451,9.56067,36.9315,15.7511,37.4505,23.6824,36.8936,29.8389,37.4614,36.9805,37.2195,43.9173,36.8423,51.9618,37.1228,58.2029,37.1133,65.4596,41.2302,1.40925,40.5248,9.03911,40.7158,16.0415,40.9985,22.9739,40.9731,29.9101,40.984,37.1266,41.1193,43.6361,40.0769,51.104,40.9579,58.9708,40.6745,66.174,44.1693,1.58906,44.4901,8.34209,44.3189,16.2219,44.8392,23.4973,44.3567,29.7313,44.5004,37.1298,43.4404,44.0365,44.0261,52.0247,44.6083,58.9883,44.1993,65.2232,47.3527,1.84348,47.7028,8.98868,48.178,16.1181,48.2894,22.2828,47.8183,30.0154,47.5689,37.7189,48.0998,43.6449,47.9027,51.0528,47.678,58.2124,47.8482,65.6027,51.6854,2.17998,51.5856,8.50008,51.3505,15.6302,51.4526,22.6968,51.6646,30.1204,51.2556,36.817,51.5786,44.6005,51.1527,51.7631,51.348,58.0559,50.9762,65.0986,54.3386,1.75471,55.3586,8.92142,55.4399,15.7006,54.8851,23.1732,54.9164,30.0119,55.4794,37.3169,54.9504,44.3834,54.7563,51.1043,54.9869,58.8188,54.744,64.8694,59.0763,1.87109,58.8484,9.32138,58.4626,16.0825,57.9729,22.4721,57.9015,30.2994,58.6785,36.8265,57.9526,44.3001,58.613,51.3869,58.1851,58.4938,58.315,65.3463,62.3489,2.79674,62.0827,9.15777,61.8489,16.2734,61.8607,22.8863,61.9628,30.0124,62.0975,37.2331,61.5665,44.9113,61.8232,51.7272,62.7941,58.3287,61.5741,65.9061,65.5091,2.38463,65.4813,9.56975,66.0835,15.765,65.2693,23.3783,65.9826,29.9848,65.3974,37.7772,65.7717,44.1381,65.3667,51.9749,65.1612,58.7561,65.3291,65.6407,69.3171,1.61191,69.2694,9.25423,68.7986,15.884,69.38,23.812,68.9619,30.3889,69.1756,36.7415,69.3669,44.1145,68.9461,51.0835,69.2653,57.9969,68.9983,65.5455
1.73299,1.36552,1.77918,9.13919,1.94468,16.0219,2.13432,23.3264,1.52325,30.6478,1.4899,37.0374,1.44036,44.3088,1.7467,51.7205,2.27994,58.7766,2.21064,65.5921,4.84265,1.71748,5.92416,8.8605,5.09388,15.3759,5.71776,22.5557,5.37363,30.0753,5.52803,37.2269,5.71716,44.5136,5.65413,51.3281,5.26272,58.1017,5.34765,65.554,8.80695,2.25011,8.91304,8.90025,9.21519,15.8726,8.59504,23.0496,9.17455,29.0915,8.68046,37.0723,9.18107,44.4794,9.05387,51.3523,8.60678,58.8181,8.73155,65.4501,12.8686,1.96507,11.8071,9.19205,13.0135,16.2093,11.7347,23.2462,11.6854,29.7498,12.3534,37.1261,13.1599,44.1164,12.5086,50.6195,12.9796,58.3367,12.5022,65.7255,15.3962,1.85075,15.6677,8.33927,15.76,15.6668,16.0474,22.9491,15.952,29.9467,15.8846,37.124,15.7448,43.7371,16.718,51.1949,15.8419,58.045,15.6808,65.8699,19.4538,1.7908,19.0323,8.63822,19.6461,16.0056,19.4592,23.0594,19.236,30.3302,19.7822,36.5745,19.4307,44.5168,18.8382,51.1814,19.6423,58.7881,19.1231,65.7778,23.4928,1.79776,22.5003,8.90496,22.7802,15.4506,23.0722,22.907,23.2063,30.1051,23.1438,37.6883,23.4685,44.7048,22.9071,51.2285,22.993,58.5167,23.1747,65.9941,26.9856,2.65034,26.8847,9.41896,26.5991,15.7729,26.5574,23.595,26.2204,30.4979,26.7835,36.7207,26.7765,44.3836,27.058,51.1579,27.1021,58.4833,26.1526,64.8959,29.4717,1.84575,30.185,9.09856,30.0091,16.0205,30.3445,23.2763,30.6848,29.7703,29.6652,37.3465,30.0683,44.0482,29.4497,51.817,29.9727,58.9,29.9354,66.0059,33.2361,2.17369,33.0469,8.90444,33.2466,15.8927,33.3154,22.6152,33.4233,30.0502,33.3334,36.6912,34.043,44.4035,33.9721,51.5854,32.9604,58.6358,33.8334,64.8505,37.3886,1.61622,37.0469,9.56894,36.931,15.7475,37.4497,23.6907,36.8917,29.8363,37.4639,36.9768,37.2154,43.9103,36.8373,51.9641,37.1237,58.1973,37.1132,65.4499,41.2378,1.40769,40.523,9.03701,40.7161,16.0372,40.9971,22.9709,40.9737,29.902,40.9826,37.1205,41.1475,43.6336,40.0752,51.1015,40.9579,58.9786,40.6772,66.1925,44.1654,1.58779,44.4921,8.33776,44.3181,16.2231,44.8384,23.4988,44.3555,29.7261,44.5035,37.1284,43.414,44.0345,44.0266,52.0549,44.6101,58.9921,44.1983,65.2215,47.3484,1.84282,47.6997,8.9884,48.1816,16.1223,48.2929,22.2771,47.8185,30.0111,47.5647,37.7313,48.1011,43.6404,47.9053,51.0495,47.6756,58.2105,47.8511,65.6021,51.7,2.18145,51.5844,8.49286,51.3515,15.611,51.451,22.6904,51.6674,30.1168,51.256,36.8122,51.5793,44.6018,51.1508,51.763,51.3497,58.042,50.9729,65.0983,54.3245,1.75854,55.3604,8.92319,55.4455,15.6969,54.8884,23.172,54.9198,30.0159,55.4835,37.3177,54.955,44.3819,54.7573,51.0957,54.9891,58.8245,54.7443,64.8639,59.0794,1.87093,58.8469,9.33079,58.4589,16.0823,57.9726,22.4543,57.8953,30.3014,58.6767,36.8251,57.9474,44.3016,58.6166,51.3876,58.1803,58.4968,58.3168,65.3459,62.3506,2.79786,62.0818,9.16398,61.8468,16.2797,61.8624,22.8865,61.9629,30.0113,62.0988,37.2327,61.5656,44.9193,61.8188,51.7349,62.8209,58.3339,61.5728,65.913,65.5055,2.39294,65.4809,9.57907,66.0979,15.765,65.2685,23.385,65.9893,29.9857,65.3915,37.795,65.7733,44.1381,65.3668,51.9813,65.135,58.7534,65.3297,65.6422,69.3191,1.61028,69.2721,9.26085,68.7845,15.8847,69.3769,23.823,68.9577,30.3906,69.1798,36.7335,69.3718,44.1101,68.9452,51.0814,69.2663,57.9897,68.9969,65.5458
1.73495,1.35351,1.77655,9.14591,1.94898,16.0212,2.13429,23.3299,1.521,30.6596,1.48544,37.0377,1.43257,44.3098,1.74694,51.7284,2.28533,58.7766,2.21513,65.5894,4.83814,1.71301,5.93115,8.86147,5.0896,15.3705,5.72212,22.5473,5.37358,30.0759,5.53285,37.2323,5.71917,44.516,5.65577,51.3304,5.25912,58.1023,5.3457,65.5524,8.80725,2.25369,8.91506,8.90959,9.21605,15.8729,8.59281,23.0456,9.19513,29.0761,8.67711,37.0708,9.17815,44.4763,9.05177,51.3521,8.60385,58.819,8.7295,65.4442,12.8893,1.96423,11.8002,9.19839,13.0237,16.2104,11.7292,23.2461,11.6688,29.7425,12.354,37.1256,13.1767,44.1068,12.5041,50.6039,12.988,58.3293,12.5061,65.7263,15.3765,1.84967,15.6726,8.3288,15.7512,15.6715,16.0501,22.9499,15.9539,29.941,15.8837,37.1142,15.727,43.729,16.7458,51.1939,15.833,58.0448,15.6789,65.8702,19.4534,1.79179,19.0313,8.63784,19.6492,16.0065,19.4581,23.0593,19.2333,30.3349,19.7828,36.5704,19.4299,44.5177,18.8099,51.1823,19.6403,58.8122,19.1206,65.7793,23.4936,1.80428,22.4987,8.90775,22.7767,15.4496,23.0727,22.9151,23.213,30.1075,23.1421,37.6942,23.4691,44.7153,22.9068,51.2287,22.9899,58.5163,23.1782,65.9955,27.0002,2.64786,26.8857,9.43588,26.601,15.773,26.5561,23.5956,26.2176,30.5131,26.7907,36.7221,26.7766,44.3868,27.08,51.1679,27.111,58.4862,26.149,64.8893,29.4563,1.85143,30.1909,9.09997,30.0117,16.0221,30.3499,23.2759,30.6962,29.7629,29.6628,37.3644,30.0661,44.0514,29.4255,51.8165,29.9727,58.9023,29.9351,66.0134,33.2356,2.17654,33.0375,8.90412,33.2445,15.8888,33.3109,22.6091,33.4122,30.0438,33.3281,36.665,34.0437,44.4012,33.9819,51.5873,32.9536,58.639,33.8345,64.8444,37.3895,1.61273,37.0487,9.57751,36.9306,15.7439,37.4488,23.6993,36.8898,29.8336,37.4665,36.973,37.2113,43.903,36.8319,51.9662,37.1246,58.1916,37.113,65.4398,41.2457,1.40619,40.5212,9.03486,40.7164,16.0327,40.9957,22.9679,40.9743,29.8936,40.9811,37.1142,41.1778,43.6315,40.0736,51.0989,40.9579,58.9867,40.6803,66.2124,44.1612,1.58647,44.4942,8.33327,44.3174,16.2244,44.8377,23.5002,44.3542,29.7208,44.5067,37.127,43.3855,44.0318,44.0271,52.0873,44.6119,58.996,44.1973,65.2198,47.344,1.84212,47.6965,8.98813,48.1853,16.1265,48.2965,22.2713,47.8188,30.0066,47.5604,37.7443,48.1023,43.6358,47.9079,51.0462,47.6733,58.2086,47.8541,65.6015,51.7156,2.18271,51.5831,8.48554,51.353,15.5902,51.4493,22.6838,51.6703,30.113,51.2565,36.8073,51.5799,44.6031,51.1488,51.7628,51.3515,58.027,50.9695,65.098,54.3094,1.76262,55.3623,8.92498,55.4513,15.6932,54.8917,23.1708,54.9235,30.0199,55.4877,37.3185,54.9598,44.3804,54.7585,51.0868,54.9913,58.8302,54.7446,64.8583,59.0826,1.8708,58.8452,9.3407,58.455,16.0819,57.9727,22.435,57.8889,30.3035,58.6749,36.8238,57.942,44.303,58.6203,51.3884,58.1755,58.4999,58.3187,65.3456,62.3527,2.79815,62.081,9.17036,61.8448,16.2862,61.8641,22.8866,61.963,30.0102,62.1001,37.2323,61.5641,44.9214,61.8142,51.7429,62.8501,58.3395,61.5715,65.9202,65.5017,2.40154,65.4806,9.58877,66.1133,15.7652,65.2677,23.3919,65.9962,29.9866,65.3853,37.8141,65.7749,44.1381,65.367,51.988,65.1063,58.7504,65.3303,65.6438,69.3211,1.60862,69.275,9.26766,68.7694,15.8855,69.3735,23.8345,68.9534,30.3924,69.1841,36.7253,69.3769,44.1056,68.9443,51.0792,69.2674,57.9822,68.9955,65.5461
1.73696,1.34059,1.77384,9.15284,1.9534,16.0205,2.13426,23.3335,1.5191,30.6635,1.48088,37.038,1.42455,44.3108,1.7472,51.7367,2.29086,58.7765,2.2197,65.5867,4.83356,1.70838,5.93825,8.86247,5.08525,15.3651,5.72644,22.5389,5.3735,30.0765,5.53777,37.2378,5.72121,44.5183,5.65743,51.3328,5.25538,58.1029,5.34369,65.5507,8.80754,2.2573,8.91719,8.91952,9.21689,15.8732,8.59049,23.0415,9.21722,29.0596,8.67367,37.0694,9.17514,44.473,9.04964,51.352,8.60091,58.8199,8.72741,65.4381,12.9119,1.96328,11.7932,9.20507,13.0344,16.2115,11.7237,23.246,11.6508,29.7347,12.3546,37.125,13.1948,44.0966,12.4992,50.5871,12.9967,58.3216,12.51,65.7271,15.355,1.8487,15.6778,8.31775,15.7419,15.6763,16.0528,22.9507,15.9557,29.9351,15.8828,37.1039,15.7077,43.7206,16.765,51.1929,15.8237,58.0446,15.6769,65.8704,19.453,1.79286,19.0302,8.63744,19.6523,16.0075,19.457,23.0592,19.2306,30.3398,19.7834,36.5663,19.4291,44.5186,18.7903,51.1831,19.638,58.8384,19.1181,65.7808,23.4942,1.81106,22.4971,8.91057,22.7732,15.4486,23.0732,22.9235,23.2198,30.11,23.1404,37.7003,23.4696,44.7264,22.9065,51.229,22.9869,58.5159,23.1817,65.9969,27.016,2.64498,26.8879,9.44312,26.603,15.7732,26.5548,23.5962,26.215,30.5297,26.798,36.7237,26.7767,44.3902,27.1042,51.1787,27.12,58.489,26.1455,64.8825,29.4396,1.85753,30.1972,9.10138,30.0143,16.0238,30.3556,23.2754,30.7082,29.7552,29.6607,37.3839,30.0639,44.0547,29.3992,51.8155,29.9728,58.9046,29.9347,66.0212,33.2351,2.17946,33.0277,8.90382,33.2424,15.8848,33.3063,22.603,33.4003,30.037,33.3225,36.6366,34.0443,44.3988,33.9921,51.5894,32.9465,58.6423,33.8355,64.8383,37.3904,1.60918,37.0505,9.5864,36.9302,15.7403,37.4479,23.7083,36.8881,29.8309,37.4691,36.969,37.207,43.8955,36.8262,51.9684,37.1255,58.1858,37.113,65.4291,41.2538,1.40476,40.5193,9.03265,40.7168,16.0281,40.9943,22.9648,40.9748,29.8849,40.9794,37.1075,41.2096,43.6295,40.0721,51.0962,40.9578,58.9951,40.6837,66.234,44.1569,1.58511,44.4963,8.32858,44.3166,16.2256,44.8369,23.5017,44.353,29.7154,44.51,37.1256,43.3556,44.0286,44.0276,52.1205,44.6138,58.9999,44.1963,65.218,47.3397,1.84137,47.6933,8.98789,48.1889,16.1308,48.3001,22.2654,47.8192,30.0019,47.5559,37.758,48.1035,43.6314,47.9106,51.0428,47.6709,58.2066,47.8572,65.6008,51.7322,2.18372,51.5817,8.47812,51.355,15.5673,51.4475,22.6769,51.6731,30.1091,51.2571,36.8023,51.5805,44.6045,51.1468,51.7625,51.3534,58.0108,50.9661,65.0976,54.2933,1.767,55.3642,8.92682,55.4573,15.6895,54.895,23.1694,54.9272,30.0241,55.492,37.3193,54.9648,44.3789,54.7597,51.0775,54.9936,58.8362,54.7449,64.8527,59.0857,1.87067,58.8434,9.35117,58.451,16.0816,57.9731,22.4142,57.8822,30.3057,58.673,36.8224,57.9364,44.3045,58.6241,51.3893,58.1706,58.5032,58.3205,65.3453,62.3548,2.79832,62.0801,9.17691,61.8427,16.2929,61.8658,22.8868,61.963,30.0091,62.1015,37.232,61.5625,44.922,61.8094,51.7512,62.8815,58.3457,61.5703,65.9278,65.4979,2.41046,65.4803,9.59887,66.1298,15.7656,65.267,23.3989,66.0034,29.9876,65.3787,37.8347,65.7765,44.1382,65.3672,51.9949,65.0755,58.7469,65.3308,65.6454,69.3231,1.6069,69.2779,9.27467,68.7531,15.8863,69.3699,23.8464,68.9488,30.3941,69.1885,36.7168,69.3822,44.1009,68.9433,51.077,69.2685,57.9744,68.9941,65.5464
1.73902,1.32664,1.77106,9.15997,1.95795,16.0197,2.13424,23.3373,1.51733,30.6648,1.47621,37.0383,1.4163,44.3118,1.74749,51.7453,2.29654,58.7764,2.22436,65.5839,4.82891,1.70359,5.94547,8.8635,5.08081,15.3596,5.73072,22.5303,5.37337,30.0773,5.5428,37.2435,5.72329,44.5207,5.65913,51.3352,5.25151,58.1035,5.3416,65.549,8.80781,2.26097,8.91943,8.93011,9.21772,15.8736,8.5881,23.0372,9.24096,29.0417,8.67013,37.0679,9.17204,44.4697,9.04747,51.3519,8.59797,58.8207,8.72529,65.4317,12.9365,1.96221,11.7859,9.2121,13.0457,16.2126,11.7182,23.2458,11.6313,29.7262,12.3553,37.1243,13.2146,44.0858,12.4941,50.5691,13.0059,58.3137,12.514,65.7279,15.3314,1.84786,15.6832,8.30607,15.7321,15.6813,16.0556,22.9514,15.9576,29.9292,15.882,37.0929,15.6868,43.7118,16.7735,51.192,15.8139,58.0444,15.6748,65.8707,19.4526,1.79401,19.029,8.63703,19.6555,16.0086,19.4558,23.0592,19.2278,30.3447,19.784,36.5621,19.4284,44.5195,18.7814,51.1838,19.6351,58.8668,19.1156,65.7823,23.4949,1.81812,22.4954,8.91341,22.7696,15.4476,23.0738,22.9323,23.2268,30.1126,23.1386,37.7067,23.4699,44.738,22.9062,51.2294,22.9838,58.5156,23.1852,65.9984,27.0332,2.64165,26.8909,9.44452,26.6049,15.7734,26.5535,23.5968,26.2125,30.5481,26.8054,36.7254,26.7769,44.3937,27.1306,51.1906,27.1293,58.4919,26.1419,64.8755,29.4216,1.86411,30.204,9.10278,30.017,16.0254,30.3614,23.2748,30.7209,29.7471,29.6589,37.4052,30.0616,44.0581,29.3704,51.8141,29.9728,58.9069,29.9344,66.0293,33.2347,2.18244,33.0175,8.90355,33.2403,15.8807,33.3016,22.5966,33.3877,30.03,33.3164,36.606,34.0449,44.3962,34.0027,51.5914,32.9394,58.6457,33.8365,64.8321,37.3913,1.60557,37.0524,9.59563,36.9298,15.7366,37.4468,23.7176,36.8863,29.8282,37.4719,36.9649,37.2026,43.8876,36.8201,51.9705,37.1265,58.1799,37.1129,65.4179,41.2622,1.4034,40.5174,9.03038,40.7171,16.0233,40.9929,22.9616,40.9752,29.8759,40.9776,37.1006,41.2411,43.6275,40.0705,51.0935,40.9577,59.0038,40.6876,66.2574,44.1522,1.5837,44.4984,8.32371,44.3159,16.2269,44.836,23.5032,44.3517,29.7098,44.5134,37.1241,43.3257,44.0251,44.028,52.1519,44.6156,59.0039,44.1953,65.2163,47.3353,1.84059,47.69,8.98766,48.1926,16.1351,48.3039,22.2594,47.8197,29.9969,47.5514,37.7725,48.1047,43.6269,47.9133,51.0394,47.6685,58.2046,47.8603,65.6001,51.7502,2.18447,51.5802,8.47059,51.3577,15.5424,51.4457,22.6699,51.6759,30.1051,51.2577,36.7972,51.5811,44.6059,51.1447,51.7622,51.3554,57.9933,50.9625,65.0973,54.2758,1.7717,55.3661,8.92869,55.4634,15.6858,54.8983,23.168,54.9312,30.0285,55.4963,37.3202,54.9701,44.3773,54.7609,51.0678,54.9959,58.8423,54.7452,64.8471,59.0889,1.87057,58.8413,9.36224,58.4468,16.0812,57.9741,22.3915,57.8754,30.3078,58.671,36.821,57.9306,44.3059,58.628,51.3902,58.1656,58.5066,58.3224,65.345,62.3571,2.7985,62.0793,9.18365,61.8406,16.2998,61.8675,22.8869,61.9631,30.0079,62.103,37.2318,61.5607,44.9224,61.8044,51.7597,62.9144,58.3522,61.569,65.9358,65.4939,2.41972,65.4801,9.60941,66.1475,15.7661,65.2664,23.4061,66.0107,29.9886,65.3717,37.857,65.7781,44.1383,65.3675,52.0021,65.0433,58.7432,65.3314,65.647,69.3251,1.60515,69.281,9.28188,68.7356,15.8871,69.366,23.8587,68.9441,30.3959,69.193,36.708,69.3878,44.096,68.9423,51.0747,69.2697,57.9662,68.9926,65.5468
